Charles Eyre & Andrew Strahan,Charles Eyre ; Andrew Strahan,
Clarendon Press ; Elmsly ; Sold by D. Prince & J. Cooke & by J. F & C. Rivington, St. Paul's Church Yard ; Strand, London,Clarendon Press ; Elmsly ; Sold D. Prince ; J. Cooke ; J. F ; C. Rivington, St. Paul's Church Yard ; Strand, London,
Clarendon Press ; J & F. Egerton, London ; J. F & C. Rivington ; Sold by D. Prince & J. Cooke, Oxford ; T. Cadell,Clarendon Press ; J ; F. Egerton, London ; J. F ; C. Rivington ; Sold D. Prince ; J. Cooke, Oxford ; T. Cadell,
Clarendon Press ; J. Cooke ; Oxford Bible Warehouse, Pater-noster Row, London ; University ; W. Dawson, T. Bensley ; sold by W. Dawson,Clarendon Press ; J. Cooke ; Oxford Bible Warehouse, Pater-noster Row, London ; University ; W. Dawson, T. Bensley ; W. Dawson,
Clarendon press ; J. Cooke ; Oxford Bible Warehouse, Pater-noster-Row ; University ; W. Dawson, T. Bensley ; sold by W. Dawson,Clarendon press ; J. Cooke ; Oxford Bible Warehouse, Pater-noster-Row ; University ; W. Dawson, T. Bensley ; W. Dawson,
Clarendon Press ; J. Cooke ; Oxford Bible Warehouse, Pater-noster-Row, London ; University ; W. Dawson, T. Bensley ; sold by W. Dawson,Clarendon Press ; J. Cooke ; Oxford Bible Warehouse, Pater-noster-Row, London ; University ; W. Dawson, T. Bensley ; W. Dawson,
Clarendon Press ; J. Cooke ; Oxford Bible Warehouse, Paternoster Row, London ; University ; W. Dawson, T. Bensley,Clarendon Press ; J. Cooke ; Oxford Bible Warehouse, Paternoster Row, London ; University ; W. Dawson, T. Bensley,
Clarendon Press ; J. Cooke ; Oxford Bible Warehouse, Paternoster-Row, London ; University & sold by W. Dawson ; W. Dawson, T. Bensley,Clarendon Press ; J. Cooke ; Oxford Bible Warehouse, Paternoster-Row, London ; University ; W. Dawson ; W. Dawson, T. Bensley,
Clarendon Press ; J. Cooke ; University ; W. Dawson, T. Bensley,Clarendon Press ; J. Cooke ; University ; W. Dawson, T. Bensley,
Clarendon Press ; J. Cooke ; University sold at the Oxford Bible Warehouse, Paternoster Row, London ; W. Dawson, T. Bensley,Clarendon Press ; J. Cooke ; University at Oxford Bible Warehouse, Paternoster Row, London ; W. Dawson, T. Bensley,
Clarendon Press ; J. Cooke ; University. Cum Privilegio ; W. Dawson, T. Bensley,Clarendon Press ; J. Cooke ; University. Cum Privilegio ; W. Dawson, T. Bensley,
Clarendon Press ; J. Cooke ; University. Sold at the Oxford Bible Warchouse, Pater-noster Row, London ; W. Dawson, T. Bensley,Clarendon Press ; J. Cooke ; University. Sold at Oxford Bible Warchouse, Pater-noster Row, London ; W. Dawson, T. Bensley,
Clarendon Press ; J. Cooke ; University. Sold at the Oxford Bible Warehouse, Paternoster Row, London ; W. Dawson, T. Bensley,Clarendon Press ; J. Cooke ; University. Sold at Oxford Bible Warehouse, Paternoster Row, London ; W. Dawson, T. Bensley,
Clarendon Press ; J. Cooke ; W. Dawson, T. Bensley,Clarendon Press ; J. Cooke ; W. Dawson, T. Bensley,
Clarendon Press ; J. Cooke ; W. Dawson, T. Bensley ; sold by W. Dawson, London,Clarendon Press ; J. Cooke ; W. Dawson, T. Bensley ; W. Dawson, London,
Clarendon Press ; J. Cooke ; W. Dawson, T. Bensley ; sold by W. Dawson, London,Clarendon Press ; J. Cooke ; W. Dawson, T. Bensley ; W. Dawson, London,
Clarendon Press ; J. Cooke ; W. Dawson, T. Bensley ; sold by W. Dawson, London,Clarendon Press ; J. Cooke ; W. Dawson, T. Bensley ; W. Dawson, London,
Clarendon Press ; J. Cooke ; W. Dawson, T. Bensley ; sold by W. Dawson, London,Clarendon Press ; J. Cooke ; W. Dawson, T. Bensley ; W. Dawson, London,
Clarendon Press ; J. Cooke ; W. Dawson, T. Bensley ; sold by W. Dawson, London,Clarendon Press ; J. Cooke ; W. Dawson, T. Bensley ; W. Dawson, London,
Clarendon Press ; J. Cooke & sold at the Oxford Bible Warehouse, London ; W. Dawson, T. Bensley,Clarendon Press ; J. Cooke ; at Oxford Bible Warehouse, London ; W. Dawson, T. Bensley,
Clarendon Press ; J. Cooks ; University ; W. Dawson, T. Bensley,Clarendon Press ; J. Cooks ; University ; W. Dawson, T. Bensley,
Clarendon Press ; J. Fletcher, Oxford ; Rivington ; Sold by D. Prince & J. Cooke,Clarendon Press ; J. Fletcher, Oxford ; Rivington ; Sold D. Prince ; J. Cooke,
Clarendon Press ; J. Fletcher, Oxford & J. Murray, Fleet-Street, London ; Sold by D. Prince & J. Cooke,Clarendon Press ; J. Fletcher, Oxford ; J. Murray, Fleet-Street, London ; Sold D. Prince ; J. Cooke,
Clarendon Press ; Joshua Cooke ; Oxford Bible Warehouse ; Paternoster Row, London ; University ; William Dawson, Thomas Bensley ; sold by W. Dawson,Clarendon Press ; Joshua Cooke ; Oxford Bible Warehouse ; Paternoster Row, London ; University ; William Dawson, Thomas Bensley ; W. Dawson,
Clarendon Press ; MDCCLXXXVI. To be had of Mess. Rivington, St. Paul's Church-Yard, London ; Mess. Pearson & Rollason, Birmingham ; Mess. Prince & Cooke & C. Selwin Rann, Oxford,Clarendon Press ; MDCCLXXXVI. To be had of Mess. Rivington, St. Paul's Church-Yard, London ; Mess. Pearson ; Rollason, Birmingham ; Mess. Prince ; Cooke ; C. Selwin Rann, Oxford,
Clarendon Press ; MDCCXCIII sold at the Oxford Bible Warehouse, Paternoster Row, London ; University ; W. Dawson ; W. Jackson,Clarendon Press ; MDCCXCIII at Oxford Bible Warehouse, Paternoster Row, London ; University ; W. Dawson ; W. Jackson,
Clarendon Press ; Mess. Payne ; Mess. Rivington, St. Paul's Church Yard ; mews gate, charing cross ; sold by J & J. Fletcher,Clarendon Press ; Mess. Payne ; Mess. Rivington, St. Paul's Church Yard ; mews gate, charing cross ; J ; J. Fletcher,
Clarendon Press ; Messrs. Robson & Clarke, New Bond Street, London ; Sold by D. Prince & J. Cooke, Oxford. T. Cadell, Strand,Clarendon Press ; Messrs. Robson ; Clarke, New Bond Street, London ; Sold D. Prince ; J. Cooke, Oxford. T. Cadell,,
Clarendon Press ; Oxford Bible Ware-House, Paternoster Row, London ; University ; W. Jackson & A. Hamilton ; sold by W. Dawson,Clarendon Press ; Oxford Bible Ware-House, Paternoster Row, London ; University ; W. Jackson ; A. Hamilton ; W. Dawson,
Clarendon Press ; Oxford Bible Warehouse ; University ; W. Jackson & A. Hamilton ; sold by W. Dawson,Clarendon Press ; Oxford Bible Warehouse ; University ; W. Jackson ; A. Hamilton ; W. Dawson,
Clarendon Press ; Oxford Bible Warehouse, Paternoster Row London ; University ; W. Jackson & A. Hamilton ; sold by W. Dawson,Clarendon Press ; Oxford Bible Warehouse, Paternoster Row London ; University ; W. Jackson ; A. Hamilton ; W. Dawson,
Clarendon Press ; Oxford Bible Warehouse, Paternoster Row, London ; University ; W. Jackson & A. Hamilton ; sold by W. Dawson,Clarendon Press ; Oxford Bible Warehouse, Paternoster Row, London ; University ; W. Jackson ; A. Hamilton ; W. Dawson,
Clarendon Press ; Oxford Bible Warehouse, Paternoster Row, London ; University ; W. Jackson & A. Hamilton ; sold by W. Dawson,Clarendon Press ; Oxford Bible Warehouse, Paternoster Row, London ; University ; W. Jackson ; A. Hamilton ; W. Dawson,
Clarendon Press ; Oxford Bible Warehouse, Paternoster Row, London ; University ; W. Jackson & A. Hamilton ; sold by W. Dawson,Clarendon Press ; Oxford Bible Warehouse, Paternoster Row, London ; University ; W. Jackson ; A. Hamilton ; W. Dawson,
Clarendon Press ; Oxford Bible Warehouse, Paternoster Row, London ; University ; W. Jackson & A. Hamilton ; sold by W. Dawson,Clarendon Press ; Oxford Bible Warehouse, Paternoster Row, London ; University ; W. Jackson ; A. Hamilton ; W. Dawson,
Clarendon Press ; Oxford Bible Warehouses in Pater-noster-Row, London ; University ; W. Dawson, T. Bensley, & J. Cooke ; sold by W. Dawson,Clarendon Press ; Oxford Bible Warehouses Pater-noster-Row, London ; University ; W. Dawson, T. Bensley, ; J. Cooke ; W. Dawson,
Clarendon press ; Pater-noster Row, London ; University ; W. Jackson & W. Dawson ; sold at the Oxford Bible Warehouse,Clarendon press ; Pater-noster Row, London ; University ; W. Jackson ; W. Dawson ; at Oxford Bible Warehouse,
Clarendon Press ; quarto,Clarendon Press ; quarto,
Clarendon Press ; University ; W. Jackson & A. Hamilton ; sold at the Oxford Bible Warehouse, Paternoster Row, London,Clarendon Press ; University ; W. Jackson ; A. Hamilton ; at Oxford Bible Warehouse, Paternoster Row, London,
Clarendon Press ; University ; W. Jackson & W. Dawson ; sold at the Bible Warehouse, Paternoster Row, London,Clarendon Press ; University ; W. Jackson ; W. Dawson ; at Bible Warehouse, Paternoster Row, London,
Clarendon press ; University ; W. Jackson & W. Dawson ; sold at the Oxford Bible Warehouse, Pater-Noster Row, London,Clarendon press ; University ; W. Jackson ; W. Dawson ; at Oxford Bible Warehouse, Pater-Noster Row, London,
Clarendon Press ; University ; W. Jackson & W. Dawson ; sold at the Oxford Bible Warehouse, Paternoster Row, London,Clarendon Press ; University ; W. Jackson ; W. Dawson ; at Oxford Bible Warehouse, Paternoster Row, London,
Clarendon Press ; University & sold at the Oxford Bible Warehouse, Paternoster-Row, London ; W. Jackson & W. Dawson,Clarendon Press ; University ; at Oxford Bible Warehouse, Paternoster-Row, London ; W. Jackson ; W. Dawson,
Clarendon Press ; W. Dawson, T. Bensley, & J. Cooke ; sold at the Oxford Bible warehouse,Clarendon Press ; W. Dawson, T. Bensley, ; J. Cooke ; at Oxford Bible warehouse,
Clarendon Press ; W. Jackson & A. Hamilton ; sold at the Oxford Bible Warehouse, London,Clarendon Press ; W. Jackson ; A. Hamilton ; at Oxford Bible Warehouse, London,
Clarendon Press ; W. Jackson & A. Hamilton ; sold by W. Dawson, London,Clarendon Press ; W. Jackson ; A. Hamilton ; W. Dawson, London,
Clarendon Press ; W. Jackson & A. Hamilton ; sold by W. Dawson, London,Clarendon Press ; W. Jackson ; A. Hamilton ; W. Dawson, London,
Clarendon Press ; W. Jackson & A. Hamilton ; sold by W. Dawson, London,Clarendon Press ; W. Jackson ; A. Hamilton ; W. Dawson, London,
Clarendon Press ; W. Jackson & A. Hamilton ; sold by W. Dawson, London,Clarendon Press ; W. Jackson ; A. Hamilton ; W. Dawson, London,
Clarendon Press ; W. Jackson & A. Hamilton ; sold by W. Dawson, London,Clarendon Press ; W. Jackson ; A. Hamilton ; W. Dawson, London,
Clarendon Press ; W. Jackson & A. Hamilton ; sold by W. Dawson, London,Clarendon Press ; W. Jackson ; A. Hamilton ; W. Dawson, London,
Clarendon Press ; W. Jackson & A. Hamilton ; sold by W. Dawson, London,Clarendon Press ; W. Jackson ; A. Hamilton ; W. Dawson, London,
Clarendon Press ; W. Jackson & A. Hamilton ; sold by W. Dawson, London,Clarendon Press ; W. Jackson ; A. Hamilton ; W. Dawson, London,
Clarendon Press ; W. Jackson & A. Hamilton ; sold by W. Dawson, London,Clarendon Press ; W. Jackson ; A. Hamilton ; W. Dawson, London,
Clarendon Press ; W. Jackson & A. Hamilton ; sold by W. Dawson, London,Clarendon Press ; W. Jackson ; A. Hamilton ; W. Dawson, London,
Clarendon Press ; W. Jackson & A. Hamilton ; sold by W. Dawson, London,Clarendon Press ; W. Jackson ; A. Hamilton ; W. Dawson, London,
Clarendon Press ; W. Jackson & A. Hamilton ; sold by W. Dawson, London,Clarendon Press ; W. Jackson ; A. Hamilton ; W. Dawson, London,
Clarendon Press ; W. Jackson & A. Hamilton ; sold by W. Dawson, London,Clarendon Press ; W. Jackson ; A. Hamilton ; W. Dawson, London,
Clarendon Press ; W. Jackson & A. Hamilton ; sold by W. Dawson, London,Clarendon Press ; W. Jackson ; A. Hamilton ; W. Dawson, London,
Clarendon Press ; W. Jackson & A. Hamilton ; sold by W. Dawson, London,Clarendon Press ; W. Jackson ; A. Hamilton ; W. Dawson, London,
Clarendon Press ; W. Jackson & W. Dawson ; sold at the Bible Warehouse, London,Clarendon Press ; W. Jackson ; W. Dawson ; at Bible Warehouse, London,
Clarendon Press ; W. Jackson & W. Dawson ; sold at the Bible Warehouse, London,Clarendon Press ; W. Jackson ; W. Dawson ; at Bible Warehouse, London,
Clarendon Press ; W. Jackson & W. Dawson ; sold at the Bible Warehouse, London,Clarendon Press ; W. Jackson ; W. Dawson ; at Bible Warehouse, London,
Clarendon Press ; W. Jackson & W. Dawson ; sold at the Oxford Bible Warehouse, London,Clarendon Press ; W. Jackson ; W. Dawson ; at Oxford Bible Warehouse, London,
Clarendon Press ; W. Jackson & W. Dawson ; sold at the Oxford Bible Warehouse, London,Clarendon Press ; W. Jackson ; W. Dawson ; at Oxford Bible Warehouse, London,
Clarendon Press ; W. Jackson & W. Dawson ; sold at the Oxford Bible Warehouse, London,Clarendon Press ; W. Jackson ; W. Dawson ; at Oxford Bible Warehouse, London,
Clarendon Press ; W. Jackson & W. Dawson ; sold at the Oxford Bible Warehouse, London,Clarendon Press ; W. Jackson ; W. Dawson ; at Oxford Bible Warehouse, London,
Clarendon Press ; W. Jackson & W. Dawson ; sold at the Oxford Bible Warehouse, London,Clarendon Press ; W. Jackson ; W. Dawson ; at Oxford Bible Warehouse, London,
Clarendon Press ; W. Jackson & W. Dawson ; sold at the Oxford Bible Warehouse, London,Clarendon Press ; W. Jackson ; W. Dawson ; at Oxford Bible Warehouse, London,
Clarendon press ; W. Jackson & W. Dawson ; university & sold at the Bible warehouse, paternoster-row, London,Clarendon press ; W. Jackson ; W. Dawson ; university ; at Bible warehouse, paternoster-row, London,
Clarendon Press ; W. Jackson & W. Dawson. Sold at the Bible Warehouse, London,Clarendon Press ; W. Jackson ; W. Dawson. Sold at Bible Warehouse, London,
Clarendon Press ; W. Jackson & W. Dawson. Sold at the Bible Warehouse, London,Clarendon Press ; W. Jackson ; W. Dawson. Sold at Bible Warehouse, London,
Clarendon Press ; William Jackson & WIlliam Dawson ; sold at the Oxford Bible Warehouse, London,Clarendon Press ; William Jackson ; WIlliam Dawson ; at Oxford Bible Warehouse, London,
Clarendon Press ; William Jackson & William Dawson ; sold at the Oxford Bible Warehouse, London,Clarendon Press ; William Jackson ; William Dawson ; at Oxford Bible Warehouse, London,
Claris ; Dover ; J. Grove, High-Street ; Messrs. Cocking ; Messrs. Simmons & Kirkby, Canterbury ; Mr. Bristow, Messrs. Flackton, Marrable ; Mr. Burgess, Ramsgate ; Mr. Coveney, Faversham ; Mr. Hall, Margate ; Mr. Ledger ; Sandwich ; road, London ; sold by Mr. Scollick,Claris ; Dover ; J. Grove, High-Street ; Messrs. Cocking ; Messrs. Simmons ; Kirkby, Canterbury ; Mr. Bristow, Messrs. Flackton, Marrable ; Mr. Burgess, Ramsgate ; Mr. Coveney, Faversham ; Mr. Hall, Margate ; Mr. Ledger ; Sandwich ; road, London ; Mr. Scollick,
Claris ; General Printing-Office, High-Street ; J. Grove ; Simmons ; sold by W. Bristow, Flackton, Marrable,Claris ; General Printing-Office, High-Street ; J. Grove ; Simmons ; W. Bristow, Flackton, Marrable,
Claris ; Guinerat. Printing-Office, next the Guildhali, Highstreet ; J. Grove ; Mess. Flackton, Marrable ; sold by W. Bristow, Mess. Simmons & Kirkby,Claris ; Guinerat. Printing-Office, next Guildhali, Highstreet ; J. Grove ; Mess. Flackton, Marrable ; W. Bristow, Mess. Simmons ; Kirkby,
Claris ; J. Nichols ; Messrs. Flackton, Marrable ; Messrs. Simmons ; Mr. Bristow, Canterbury ; Mr. Cooke, Oxford ; Mr. Edwards, Pall Mall ; Mr. Todd, York ; sold by Messrs. Leigh & Sotheby, York Street, Covent Garden,Claris ; J. Nichols ; Messrs. Flackton, Marrable ; Messrs. Simmons ; Mr. Bristow, Canterbury ; Mr. Cooke, Oxford ; Mr. Edwards, Pall Mall ; Mr. Todd, York ; Messrs. Leigh ; Sotheby, York Street, Covent Garden,
Clark & Norris,Clark ; Norris,
Clark & Norris,Clark ; Norris,
Clark & Norris,Clark ; Norris,
Clark & Norris, Moorfields,Clark ; Norris, Moorfields,
Clark & Norris, Moorfields,Clark ; Norris, Moorfields,
Clark & Norris, Moorfields,Clark ; Norris, Moorfields,
Clark & Norris, Moorfields,Clark ; Norris, Moorfields,
Clark & Norris, Moorfields,Clark ; Norris, Moorfields,
Clark at Manchester ; E. Hodson, Bell-Yard ; Hindmarsh, Clerkenwell Close ; Robinson's, Paternoster-Row ; sold by Deighton, Holborn,Clark at Manchester ; E. Hodson, Bell-Yard ; Hindmarsh, Clerkenwell Close ; Robinson's, Paternoster-Row ; Deighton, Holborn,
Clark, Lincoln's Inn ; Mayler, Bath ; Sewell, Cornhill ; sold by Debret, Piccadilly,Clark, Lincoln's Inn ; Mayler, Bath ; Sewell, Cornhill ; Debret, Piccadilly,
Clark, Manchester ; Crane, Liverpool ; Gales, Sheffield ; Greenwood, Leeds ; M. Sibly, No. 35, Goswell-Street ; Mills, Bristol ; Milner, Halifax ; Southern, York ; Wood, Birmingham ; sold by W. Otridge, No. 134, Strand,Clark, Manchester ; Crane, Liverpool ; Gales, Sheffield ; Greenwood, Leeds ; M. Sibly, No. 35, Goswell-Street ; Mills, Bristol ; Milner, Halifax ; Southern, York ; Wood, Birmingham ; W. Otridge, No. 134,,
Clarke,Clarke,
Clarke,Clarke,
Clarke ; Dean, Stockport ; Gardiner, Bolton ; Hayley, Macclesfield ; Matthews, London ; Moor, Buxton ; Reddish, Clarke ; Reddish, Manchester ; Sedgwick, Bradford ; Sowler & Russell. Sold by Chapman,Clarke ; Dean, Stockport ; Gardiner, Bolton ; Hayley, Macclesfield ; Matthews, London ; Moor, Buxton ; Reddish, Clarke ; Reddish, Manchester ; Sedgwick, Bradford ; Sowler ; Russell. Sold Chapman,
Clarke ; Dilly ; sold ; sold by Edward Bayley,Clarke ; Dilly ; Edward Bayley,
Clarke ; Egerton ; G. Barrett,Clarke ; Egerton ; G. Barrett,
Clarke ; Molini ; Richardson ; Vernor & Hood ; W & C. Spilsbury ; sold by Longman,Clarke ; Molini ; Richardson ; Vernor ; Hood ; W ; C. Spilsbury ; Longman,
Clarke ; Portugal-Street, Lincoln's-Inn ; R. Shaw, Silver-Street, Fleet-Street. Sold by H. D. Symonds, Paternoster-Row ; W. Clement, Opposite St. Clements Church, Strand,Clarke ; Portugal-Street, Lincoln's-Inn ; R. Shaw, Silver-Street, Fleet-Street. Sold H. D. Symonds, Paternoster-Row ; W. Clement, Opposite St. Clements Church,,
Clarke ; sold by John Stockdale, Piccadilly,Clarke ; John Stockdale, Piccadilly,
Clarke & Henderson,Clarke ; Henderson,
Clarke & Hunter, Whitby ; T. Webster. Sold by C. Dilly & J. Johnson, London ; Todd, York,Clarke ; Hunter, Whitby ; T. Webster. Sold C. Dilly ; J. Johnson, London ; Todd, York,
Clarke, Bond-Street ; Court, Ludgate-Street ; Crosby ; Debret, Hookham ; Lee, New-Street, Covent-Garden ; Murray, Russel-Court, Drury-Lane ; Symonds, Paternoster-Row ; White & Owen, Piccadilly,Clarke, Bond-Street ; Court, Ludgate-Street ; Crosby ; Debret, Hookham ; Lee, New-Street, Covent-Garden ; Murray, Russel-Court, Drury-Lane ; Symonds, Paternoster-Row ; White ; Owen, Piccadilly,
Clarke, Bond-Street ; Deighton, Cambridge ; sold by Messrs Rivingtons, St. Paul's Church-Yard,Clarke, Bond-Street ; Deighton, Cambridge ; Messrs Rivingtons, St. Paul's Church-Yard,
Clarke, London ; Sold by Bell & Sands, Newcastle,Clarke, London ; Sold Bell ; Sands, Newcastle,
Clarke, Manchester ; Deighton, Cambridge ; E. Hodson ; sold by J. Mathews, Strand,Clarke, Manchester ; Deighton, Cambridge ; E. Hodson ; J. Mathews,,
Clarke, Manchester ; Deighton, Cambridge ; Hazard & Megler, Bath ; John Albin ; Mottley, Portsmouth ; Waterworth & Thompson, Newport, Isle of Wight ; Whitewood, Portsea ; sold by F & C. Rivington, St. Paul's Church-Yard, London,Clarke, Manchester ; Deighton, Cambridge ; Hazard ; Megler, Bath ; John Albin ; Mottley, Portsmouth ; Waterworth ; Thompson, Newport, Isle of Wight ; Whitewood, Portsea ; F ; C. Rivington, St. Paul's Church-Yard, London,
Clarke, Manchester ; Dilly, London ; sold ; sold by Edward Bayley,Clarke, Manchester ; Dilly, London ; Edward Bayley,
Clarke, Manchester ; Dilly, London ; sold ; sold by Edward Bayley,Clarke, Manchester ; Dilly, London ; Edward Bayley,
Clarke, Manchester ; Hanwell & Parker, Oxford ; Lunn, Cambridge ; Payne, Mews-Gate ; Rivingtons, St. Paul's Church-Yard ; Sewell, Cornhill ; White, Fleet-Street ; sold by Nicol, Pall-Mall,Clarke, Manchester ; Hanwell ; Parker, Oxford ; Lunn, Cambridge ; Payne, Mews-Gate ; Rivingtons, St. Paul's Church-Yard ; Sewell, Cornhill ; White, Fleet-Street ; Nicol, Pall-Mall,
Clarke, Manchester ; Shepherd, Bristol ; Swiney, Birmingham ; sold by W. Button, Paternoster Row, T. Heptinstall, Fleet Street,Clarke, Manchester ; Shepherd, Bristol ; Swiney, Birmingham ; W. Button, Paternoster Row, T. Heptinstall, Fleet Street,
Clarke, Manchester ; Sowler & Russell ; sold by Chapman, London,Clarke, Manchester ; Sowler ; Russell ; Chapman, London,
Clarke, Manchester ; Sowler & Russell, Deansgate ; sold by Chapman, Fleet-Street, London,Clarke, Manchester ; Sowler ; Russell, Deansgate ; Chapman, Fleet-Street, London,
Clarke, Manchester & T. Norris, Taunton ; J. Noon, Ilminster ; T. Norris ; sold by J. Johnson, No. 72, St. Paul's Church Yard, London,Clarke, Manchester ; T. Norris, Taunton ; J. Noon, Ilminster ; T. Norris ; J. Johnson, No. 72, St. Paul's Church Yard, London,
Clarke, New Bond Street ; J. Hatchard ; Queen, & J. Wright, Piccadilly ; Rivingtons, St. Pauls Church Yard,Clarke, New Bond Street ; J. Hatchard ; Queen, ; J. Wright, Piccadilly ; Rivingtons, St. Pauls Church Yard,
Clarke, New Bond Street ; J. Wright, Piccadilly ; Rivingtons, St. Pauls Church Yard ; sold by J. Hatchard,Clarke, New Bond Street ; J. Wright, Piccadilly ; Rivingtons, St. Pauls Church Yard ; J. Hatchard,
Clarke, New Bond Street, London ; J. Burges ; J. Deighton, Cambridge ; T. Cadell & W. Davies, Strand ; University,Clarke, New Bond Street, London ; J. Burges ; J. Deighton, Cambridge ; T. Cadell ; W. Davies, ; University,
Clarke, New Bond-Street ; Elmsly ; Fletcher, Oxford ; sold by Faulder, Payne,Clarke, New Bond-Street ; Elmsly ; Fletcher, Oxford ; Faulder, Payne,
Clarke, New Bond-Street ; Piccadilly ; Rivingtons, St. Paul's Church Yard ; sold by J. Hatchard & J. Wright,Clarke, New Bond-Street ; Piccadilly ; Rivingtons, St. Paul's Church Yard ; J. Hatchard ; J. Wright,
Clarke, New Bond-Street ; Piccadilly ; Rivingtons, St. Paul's Church Yard ; sold by J. Hatchard & J. Wright,Clarke, New Bond-Street ; Piccadilly ; Rivingtons, St. Paul's Church Yard ; J. Hatchard ; J. Wright,
Clarke's, Manchester ; Edinburgh & Glasgow ; Edwards ; J. Binns, Leeds ; J. Brook ; J. Johnson, J. Edwards, R. Edwards, London ; Pearson ; Wilson & Spence, York,Clarke's, Manchester ; ; Glasgow ; Edwards ; J. Binns, Leeds ; J. Brook ; J. Johnson, J. Edwards, R. Edwards, London ; Pearson ; Wilson ; Spence, York,
Clarkes, Manchester ; J. Clarke. Sold by J. Stockdale & T. Knott, London,Clarkes, Manchester ; J. Clarke. Sold J. Stockdale ; T. Knott, London,
Clement Watts ; Hall ; entered ; sold at No. 9, Queen-Street, near Duke-Street, Grosvenor-Square,Clement Watts ; Hall ; entered ; at No. 9, Queen-Street, near Duke-Street, Grosvenor-Square,
Clement's Church, Strand ; R. H. Westley, No. 201, opposite St,Clement's Church, ; R. H. Westley, No. 201, opposite St,
Clement's Lane ; John Abraham,Clement's Lane ; John Abraham,
Clerk-Enwell ; G. Offor, No. 2, Postern-Row, Tower-Hill. Sold ; J. Chalmers, No. 81, Old-Street ; J. Matthews, Strand ; L. J. Higham, No. 159, St. John's Street ; M. Trapp, Pater-Noster-Row ; W. Baynes, No. 16, Chiswell Street ; original copy,Clerk-Enwell ; G. Offor, No. 2, Postern-Row, Tower-Hill. Sold ; J. Chalmers, No. 81, Old-Street ; J. Matthews, ; L. J. Higham, No. 159, St. John's Street ; M. Trapp, Pater-Noster-Row ; W. Baynes, No. 16, Chiswell Street ; original copy,
Clerkenwell ; J. Cary. Rhynd ; T. Bonnor,Clerkenwell ; J. Cary. Rhynd ; T. Bonnor,
Clerkenwell ; Sold by L. I. Higham, No. 6, Ray Stre,Clerkenwell ; Sold L. I. Higham, No. 6, Ray Stre,
Cleugh ; Duncan ; Ford ; J. Skirven ; North ; Offor ; R. Gyfford ; sold by Button,Cleugh ; Duncan ; Ford ; J. Skirven ; North ; Offor ; R. Gyfford ; Button,
Cleugh ; Offor ; Parsons ; Stalker ; Watson, Wapping,Cleugh ; Offor ; Parsons ; Stalker ; Watson, Wapping,
Cleugh, Ratcliff-Highway ; Conder, Bucklersbury ; Knott, Lombard-Street ; sold by Johnson, St. Paul's Church-Yard,Cleugh, Ratcliff-Highway ; Conder, Bucklersbury ; Knott, Lombard-Street ; Johnson, St. Paul's Church-Yard,
Cleveland-Row, St. James's ; W. Bulmer,Cleveland-Row, St. James's ; W. Bulmer,
Cleveland-row, St. James's ; W. Bulmer,Cleveland-row, St. James's ; W. Bulmer,
Cliffe, Lewes ; J. Lambert ; sold by J. Sprange,Cliffe, Lewes ; J. Lambert ; J. Sprange,
Cobbin, Hertford-Street ; W. Row, Great Marlborough-Street, M. Priestley, Pater-noster-Row,Cobbin, Hertford-Street ; W. Row, Great Marlborough-Street, M. Priestley, Pater-noster-Row,
