File,TITLE,AUTHOR,Gender (manual),DATE,PUBPLACE,PUBLISHER,DLPS,ESTC,DocNo,TCP,GaleDocNo
hdrs2dat.ecco.201205,"Speech of Philip Francis, Esq. in the House of Commons, on Friday, February 26, 1796: on the motion, ""that it appears to this House, that the principle of making loans for the public service, by free and open competition, ... has been very generally recognised, as affording the fairest prospect of public advantage."".","Francis, Philip, Sir, 1740-1818.",male,1796.,London :,"printed for J. Debrett,",004778754,N23546,CW104950899,K013690.000,CW3304950899
hdrs2dat.ecco.201205,"A letter to the Right Honourable William Windham, on the intemperance and dangerous tendency of his public conduct. By Thomas Holcroft:","Holcroft, Thomas, 1745-1809.",male,1795.,London :,"printed for H. D. Symonds,",004839772,T65013,CW104234072,K056001.000,CW3304234072
hdrs2dat.ecco.201205,"The way to plenty: or, the second part of Tom White.","More, Hannah, 1745-1833.",female,[1796],[London] :,"Sold by J. Marshall, and R. White, London. By S. Hazard, at Bath: and by all booksellers, newsmen, and Hawkers, in town and country,",004888265,T131818,CW117057895,K104598.000,CW3317057895
hdrs2dat.ecco.201205,The history of Sir George Warrington: or the political Quixote. By the author of The female Quixote. In three volumes. ...,"Lennox, Charlotte, ca. 1729-1804.",female,1797.,London :,"printed for J. Bell,",004823316,T204341,CW114803172,K127477.003,CW3314803600
hdrs2dat.ecco.201205,"The Hackney coachman; or, the way to get a good fare:","More, Hannah, 1745-1833.",female,[1796],[London] :,"Sold by J. Marshall, and R. White, London. By S. Hazard, at Bath, and by all booksellers, newsmen, and hawkers in town and country,",004803793,T35941,CW116021642,K037587.000,CW3316021642
hdrs2dat.ecco.201205,"The two wealthy farmers; or, the history of Mr. Bragwell. In seven parts:","More, Hannah, 1745-1833.",female,1799.,London :,"sold by F. and C. Rivington; J. Evans; J. Hatchard; and S. Hazard, Bath,",004827014,T223323,CW115854589,K131280.000,CW3315854589
hdrs2dat.ecco.201205,"A narrative of facts, relating to a prosecution for high treason: including the address to the jury, which the court refused to hear: ... and the defence the author had prepared, if he had been brought to trial. By Thomas Holcroft.","Holcroft, Thomas, 1745-1809.",male,1795.,London :,"printed for H. D. Symonds,",004894025,T140030,CW123976771,K110388.000,CW3323976771
hdrs2dat.ecco.201205,Memoirs of the author of A vindication of the rights of woman: By William Godwin.,"Godwin, William, 1756-1836.",male,1798.,London :,"printed for J. Johnson; and G. G. and J. Robinson,",004859855,T94267,CW101679983,K076130.000,CW3301679983
hdrs2dat.ecco.201205,"Instructions for collecting and preserving various subjects of natural history; as animals, birds, reptiles, shells, corals, plants, &c. Together with A treatise on the management of insects in their several states; selected from the best authorities. By E. Donovan,:","Donovan, E. (Edward), 1768-1837.",initials,1794.,London :,"printed for the author; and sold by Messrs. Rivingtons,",004863832,T99570,CW110039684,K080111.000,CW3310039684
hdrs2dat.ecco.201205,"A sermon: preached February 28, 1794, being the day appointed for a general fast. By J. Brand, ...","Brand, John, d. 1808.",male,1794.,London :,"printed for W. Clarke,",004890163,T134448,CW119723395,K106504.000,CW3319723395
hdrs2dat.ecco.201205,"Remarks on the scurvy as it appeared among the English prisoners in France: in the year 1795; with an account of the effects of opium in that disease, ... by R. T. Crosfeild, M.D.","Crosfeild, Robert Thomas, 1759-1802.",male,1797.,London :,"printed for the author; and sold by J. Ridgway,",004877908,T117581,CW107111391,K094222.000,CW3307111391
hdrs2dat.ecco.201205,Arundel: By the author of The observer. ...,"Cumberland, Richard, 1732-1811.",male,1789.,London :,"printed for C. Dilly,",004790113,T11253,CW110896793,K025532.002,CW3310897090
hdrs2dat.ecco.201205,"An essay on the life and genius of Samuel Johnson: LL.D. By Arthur Murphy, ...","Murphy, Arthur, 1727-1805.",male,1792.,London :,"printed for T. Longman, B. White and Son, B. Law, J. Dodsley, H. Baldwin, [and 32 others in London, including E. Newbery],",004855149,T87884,CW101754297,K071418.000,CW3301754297
hdrs2dat.ecco.201205,"Peace, ignominy, and destruction: a poem. Inscribed to the Rt. Hon. Charles James Fox.","Jerningham, Mr. (Edward), 1737?-1812.",male,1796.,London :,"printed for F. and C. Rivington; and R. White,",004847499,T76167,CW112369915,K063754.000,CW3312369915
hdrs2dat.ecco.201205,"The history of Charles Jones, the footman: Written by himself.","More, Hannah, 1745-1833.",female,[1796],[London] :,"Sold by J. Marshall; London. By S. Hazard, at Bath,",004804029,T36357,CW102469734,K037818.000,CW3302469734
hdrs2dat.ecco.201205,"An essay on generation. By J. F. Blumenbach, M.D. ... Translated from the German:","Blumenbach, Johann Friedrich, 1752-1840.",male,[1792],London :,"printed for T. Cadell; Faulder; Murray; and Creech, Edinburgh,",004837133,T61381,CW109805269,K053359.000,CW3309805269
hdrs2dat.ecco.201205,"Letters from France: containing many new anecdotes relative to the French revolution, and the present state of French manners. By Helen Maria Williams. Vol.II.","Williams, Helen Maria, 1762-1827.",female,1792.,London :,"printed for G. G. J. and J. Robinson,",004885156,T127415,CW100840674,K101477.000,CW3300840674
hdrs2dat.ecco.201205,The history of Sir George Warrington: or the political Quixote. By the author of The female Quixote. In three volumes. ...,"Lennox, Charlotte, ca. 1729-1804.",female,1797.,London :,"printed for J. Bell,",004823316,T204341,CW114803172,K127477.002,CW3314803380
hdrs2dat.ecco.201205,A third letter to a Member of the present Parliament: on the proposals for peace with the regicide directory of France. By the late Right Hon. Edmund Burke.,"Burke, Edmund, 1729-1797.",male,1797.,London :,"printed for F. and C. Rivington; sold also by J. Hatchard,",004903009,T50078,CW106255770,K046182.000,CW3306255770
hdrs2dat.ecco.201205,"Advice to those who are afflicted with the venereal disease: Containing the symptoms at large, with practical notes, and advice to them while under cure. Also, methods of preventing any future infection, in either sex. By F. B. Spilsbury, ...","Spilsbury, Francis.",male,1789.,London :,"printed for the author, and sold by W. Nicoll, and all the booksellers in town and country,",004799106,T28440,CW107117801,K033266.000,CW3307117801
hdrs2dat.ecco.201205,"A view of the evidences of Christianity: In three parts. ... By William Paley, ...","Paley, William, 1743-1805.",male,1794.,London :,"printed for R. Faulder,",004848243,T77431,CW118772055,K064499.002,CW3318772456
hdrs2dat.ecco.201205,"Hannah Hewit: or, the female Crusoe. Being the history of a woman of uncommon, mental, and personal accomplishments; who, ... was cast away in the Grosvenor East-Indiaman: and became for three years the sole inhabitant of an island, in the South Seas. Supposed to be written by herself.","Dibdin, Charles, 1745-1814.",male,[1792],London :,"printed for C. Dibdin,",004869667,T107055,CW110965243,K085958.001,CW3310965243
hdrs2dat.ecco.201205,"Calvary: or the death of Christ. A poem, in eight books. By Richard Cumberland.","Cumberland, Richard, 1732-1811.",male,1792.,London :,"printed for C. Dilly,",004794938,T19844,CW111603611,K029715.000,CW3311603611
hdrs2dat.ecco.201205,"Narrative, of a five years' expedition; against the revolted negroes of Surinam: in Guiana, on the wild coast of South America; from the year 1772, to 1777: ... By Captn. J. G. Stedman. illustrated with 80 elegant engravings, ...","Stedman, John Gabriel, 1744-1797.",male,1796.,London :,"printed for J. Johnson, & J. Edwards,",004897533,T146566,CW108650629,K113915.002,CW3308651115
hdrs2dat.ecco.201205,"A collection of songs, selected from the works of Mr. Dibdin:","Dibdin, Charles, 1745-1814.",male,[1790],London :,"printed for the author: and sold by him at his warehouse,",004851892,T83587,CW115892904,K068154.002,CW3316113077
hdrs2dat.ecco.201205,"An essay to instruct women how to protect themselves in a state of pregnancy: ... also, some observations on the treatment of children, which ... may ward off dangerous diseases, ... By Mrs. Wright, ...","Wright, Mrs.,",female,1798.,London :,"printed for the author: and sold by J. Barker, Lee and Hurst, and J. Kirby,",004823293,T204092,CW108884555,K127454.000,CW3308884555
hdrs2dat.ecco.201205,The history of Scotland from the accession of the House of Stuart to that of Mary. With appendixes of original papers. By John Pinkerton. In two volumes.:,"Pinkerton, John, 1758-1826.",male,1797.,London :,"printed [by Bye and Law] for C. Dilly,",004860427,T95226,CW101064974,K076702.001,CW3301064974
hdrs2dat.ecco.201205,The adventures of Hugh Trevor: By Thomas Holcroft. ...,"Holcroft, Thomas, 1745-1809.",male,1794-97.,London :,"printed for Shepperson and Reynolds,",004841298,T66947,CW111570144,K057530.005,CW3311571099
hdrs2dat.ecco.201205,"The wedding day: a comedy; in two acts. As performed at the Theatre Royal, Drury Lane. By Mrs. Inchbald.","Inchbald, Mrs., 1753-1821.",female,1794.,London :,"printed for G. G. and J. Robinson,",004900015,T45433,CW106675577,K043186.000,CW3306675577
hdrs2dat.ecco.201205,"Evenings at home; or, the juvenile budget opened: Consisting of a variety of miscellaneous pieces, ...","Aikin, John, 1747-1822.",male,1792-96.,London :,"printed for J. Johnson,",004876861,T116357,CW104230069,K093174.004,CW3304230550
hdrs2dat.ecco.201205,"A lecture on the preservation of health: By T. Garnett, ...","Garnett, Thomas, 1766-1802.",male,1797.,Liverpool :,"printed by J. M'Creery, and sold by Cadell and Davies, London,",004804808,T37696,CW107318694,K038591.000,CW3307318694
hdrs2dat.ecco.201205,A letter to the most insolent man alive:,"Sheridan, Richard Brinsley, 1751-1816.",male,1789.,London :,"printed for G. Kearsley,",004776420,N19601,CW110974193,K011654.000,CW3310974193
hdrs2dat.ecco.201205,"Life's vagaries, a comedy: in five acts. As performed at the Theatre-Royal, Covent-Garden. Written by John O'Keffe, ...","O'Keeffe, John, 1747-1833.",male,1795.,London :,"printed by G. Woodfall, for T.N. Longman,",004832080,T53737,CW112642521,K048296.000,CW3312642521
hdrs2dat.ecco.201205,"Turn the carpet; or, the two weavers: a new song in a dialogue between Dick and John.","More, Hannah, 1745-1833.",female,[1796],[London] :,"Sold by J. Marshall; and R. White, London: by S. Hazard, at Bath,",004903997,T52020,CW116021656,K047175.000,CW3316021656
hdrs2dat.ecco.201205,"Proposals for publishing, periodically, A collection of mathematical and philosophical tracts and selections:","Hutton, Charles, 1737-1823.",male,[1799],[London] :,"Printed by W. Glendinning, No. 25, Hatton-Garden,",004812695,T154940,CW125764182,K116796.000,CW3325764182
hdrs2dat.ecco.201205,The two shoemakers: in five parts.,"More, Hannah, 1745-1833.",female,[1795?],[London] :,"Sold by J. Evans and Co., and J. Hatchard, London. By S. Hazard. Bath,",004773139,N14164,CW110430917,K008784.000,CW3310430917
hdrs2dat.ecco.201205,"Evenings at home; or, the juvenile budget opened: Consisting of a variety of miscellaneous pieces, ...","Aikin, John, 1747-1822.",male,1792-96.,London :,"printed for J. Johnson,",004876861,T116357,CW104230069,K093174.005,CW3304230711
hdrs2dat.ecco.201205,"Love's frailties: a comedy in five acts, as performed at the Theatre Royal, Covent-Garden. By Thomas Holcroft.","Holcroft, Thomas, 1745-1809.",male,1794.,London :,"printed for Shepperson and Reynolds,",004900033,T45456,CW106675491,K043204.000,CW3306675491
hdrs2dat.ecco.201205,Abelard to Eloisa: a poem. By Mr. Jerningham.,"Jerningham, Mr. (Edward), 1737?-1812.",male,1792.,London :,"printed for J. Robson,",004794779,T19043,CW110411832,K029625.000,CW3310411832
hdrs2dat.ecco.201205,The adventures of Hugh Trevor: By Thomas Holcroft. ...,"Holcroft, Thomas, 1745-1809.",male,1794-97.,London :,"printed for Shepperson and Reynolds,",004841298,T66947,CW111570144,K057530.004,CW3311570880
hdrs2dat.ecco.201205,"Moral tales in verse: founded on real events. Written by Thomas Hull, ...","Hull, Thomas, 1728-1808.",male,1797.,London :,"printed for, and under the direction of, George Cawthorn,",004857524,T90948,CW110496103,K073795.001,CW3310496103
hdrs2dat.ecco.201205,"The life of Samuel Johnson, LL.D: comprehending an account of his studies and numerous works, ... In two volumes. By James Boswell, Esq. ...","Boswell, James, 1740-1795.",male,1791.,London :,"printed by Henry Baldwin, for Charles Dilly,",004839390,T64481,CW103877546,K055619.002,CW3303878094
hdrs2dat.ecco.201205,"Proverbs exemplified, and illustrated by pictures from real life. Teaching morality and a knowledge of the world; with prints. Designed as a succession-book to Æsop's Fables.:","Trusler, John, 1735-1820.",male,1790.,[London] :,"printed for and published by the Rev. J. Trusler, and sold at the Literary-Press, and by all booksellers. London May, 1,",004859207,T93463,CW119722543,K075478.000,CW3319722543
hdrs2dat.ecco.201205,"An examination of The age of reason: or an investigation of true and fabulous theology, by Thomas Paine: by Gilbert Wakefield, ...","Wakefield, Gilbert, 1756-1801.",male,1794.,London :,"sold by Kearsley,",004802484,T33651,CW122667512,K036286.000,CW3322667512
hdrs2dat.ecco.201205,"Law-tracts: by Joseph Ritson, ...","Ritson, Joseph, 1752-1803.",male,1794.,"London,",,004897833,T146980,CW123937303,K114216.000,CW3323937303
hdrs2dat.ecco.201205,"The natural history and antiquities of Selborne, in the county of Southampton: with engravings, and an appendix:","White, Gilbert, 1720-1793.",male,1789.,London :,"printed by T. Bensley; for B. White and Son,",004806094,T39642,CW106170544,K039855.000,CW3306170544
hdrs2dat.ecco.201205,"He's much to blame: a comedy: in five acts. As performed at the Theatre Royal, Covent Garden.","Holcroft, Thomas, 1745-1809.",male,1798.,London :,"printed for G.G. and J. Robinson,",004803934,T36173,CW110072817,K037725.000,CW3310072817
hdrs2dat.ecco.201205,"Discourses for the use of families: on the advantages of a free enquiry, and on the study of the scriptures. By W. Hazlitt, M.A.","Hazlitt, William, 1737-1820.",male,1790.,London :,"printed for J. Johnson,",004877715,T117360,CW121823180,K094029.000,CW3321823180
hdrs2dat.ecco.201205,"Poems: by the late George-Monck Berkeley, Esq. ... With a preface by the editor, consisting of some anecdotes of Mr. Monck Berkeley and several of his friends.","Berkeley, George Monck, 1763-1793.",male,1797.,London :,"printed by J. Nichols; and sold by Messrs. Leigh and Sotheby; Mr. Edwards; Mr. Cooke, Oxford; Mr. Todd, York; Messrs. Simmons and Co.; Messrs. Flackton, Marrable, and Claris; and Mr. Bristow, Canterbury,",004895369,T142950,CW115272807,K111746.000,CW3315272807
hdrs2dat.ecco.201205,"Prospects on the war and paper currency: By Thomas Paine, ...","Paine, Thomas, 1737-1809.",male,1793.,London :,"printed for James Ridgway,",004809422,T5860,CW103827100,K023275.000,CW3303827100
hdrs2dat.ecco.201205,"Narrative, of a five years' expedition; against the revolted negroes of Surinam: in Guiana, on the wild coast of South America; from the year 1772, to 1777: ... By Captn. J. G. Stedman. illustrated with 80 elegant engravings, ...","Stedman, John Gabriel, 1744-1797.",male,1796.,London :,"printed for J. Johnson, & J. Edwards,",004897533,T146566,CW108650629,K113915.001,CW3308650629
hdrs2dat.ecco.201205,"The Welch heiress, a comedy:","Jerningham, Mr. (Edward), 1737?-1812.",male,1795.,London :,"printed for Richard White,",004779595,N25358,CW111401927,K014420.000,CW3311401927
hdrs2dat.ecco.201205,"The castle spectre: a drama. In five acts. ... By M.G. Lewis, ...","Lewis, M. G. (Matthew Gregory), 1775-1818.",initials,1798.,London :,"printed for J. Bell,",004884733,T126752,CW113696184,K101052.000,CW3313696184
hdrs2dat.ecco.201205,"Management: a comedy, in five acts. As performed at the Theatre-Royal, Covent-Garden. By Frederick Reynolds.","Reynolds, Frederick, 1764-1841.",male,1799.,London :,"printed by A. Strahan; for T. N. Longman and O. Rees,",004794407,T18518,CW110069059,K029293.000,CW3310069059
hdrs2dat.ecco.201205,"A naturalist's calendar, with observations in various branches of natural history; extracted from the papers of the late Rev. Gilbert White,:","White, Gilbert, 1720-1793.",male,1795.,London :,"printed for B. and J. White,",004806103,T39655,CW107287539,K039863.000,CW3307287539
hdrs2dat.ecco.201205,Sally of our alley:,"Carey, Henry, 1687?-1743.",male,[1795?],[London] :,"Printed and sold by J Davenport, London,",004827642,T224811,CW116204565,K131924.000,CW3316204565
hdrs2dat.ecco.201205,"A collection of songs, selected from the works of Mr. Dibdin:","Dibdin, Charles, 1745-1814.",male,[1790],London :,"printed for the author: and sold by him at his warehouse,",004851892,T83587,CW115892904,K068154.001,CW3315892904
hdrs2dat.ecco.201205,The adventures of Hugh Trevor: By Thomas Holcroft. ...,"Holcroft, Thomas, 1745-1809.",male,1794-97.,London :,"printed for Shepperson and Reynolds,",004841298,T66947,CW111570144,K057530.006,CW3311571323
hdrs2dat.ecco.201205,King Dionysius and Squire Damocles: a new song on an old story. Proper to be sung at all feasts and merry-makings.,"More, Hannah, 1745-1833.",female,1795?],"[London?,",,004799694,T29445,CW114081033,K033792.000,CW3314081033
hdrs2dat.ecco.201205,"Letter of Thomas Paine, to the people of France: Published and distributed gratis by the London Corresponding Society.","Paine, Thomas, 1737-1809.",male,1792.,"London,",,004770642,N10840,CW104393612,K006500.000,CW3304393612
hdrs2dat.ecco.201205,"Travels, in various parts of Europe, Asia, and Africa, during a series of thirty years and upwards. By John MacDonald,:","MacDonald, John, b. 1741?",male,1790.,London :,"printed for the author, and sold by J. Forbes,",004857217,T90551,CW103392940,K073488.000,CW3303392940
hdrs2dat.ecco.201205,"An answer to the first part of The age of reason: Printed in 1794. By Thomas Taylor, V.D.M.","Taylor, Thomas, 1738-1816.",male,1796.,Manchester :,"printed at G. Nicholson and Co.'s Office,",004877195,T116748,CW118471390,K093508.000,CW3318471390
hdrs2dat.ecco.201205,"The love of gain: a poem. Imitated from the thirteenth satire of Juvenal. By M. G. Lewis, ...","Lewis, M. G. (Matthew Gregory), 1775-1818.",initials,1799.,London :,"printed for J. Bell,",004786389,N5823,CW109537008,K003605.000,CW3309537008
hdrs2dat.ecco.201205,"The comick magazine; or, Compleat library: of mirth, humour, wit, gaiety, and entertainment. By the greatest wits of all ages & nations. Enriched with Hogarth's celebrated ... prints.","Hogarth, William, ill. 1697-1764,",male,MDCCXCVI. [i.e. 1797],London [England] :,"printed for Harrison and Co. no. 18, Paternoster Row,",004904801,P6308,CW125781376,K019770.001,CW3325781376
hdrs2dat.ecco.201205,"Observations on the tussis convulsiva: or hooping cough, as read at the Lyceum Medicum Londinense. ... By John Gale Jones.","Jones, John Gale, 1769-1838.",male,[1794],London :,"printed for Allen and West,",004797922,T26761,CW107454881,K032221.000,CW3307454881
hdrs2dat.ecco.201205,"A letter from Mr. Burke, to a member of the National Assembly: in answer to some objections to his book on French affairs.","Burke, Edmund, 1729-1797.",male,1791.,[London] :,"Paris, printed, and London re-printed for J. Dodsley,",004804929,T37899,CW103801624,K038710.000,CW3303801624
hdrs2dat.ecco.201205,"Two letters on the conduct of our domestick parties, with regard to French politicks: including ""Observations on the conduct of the minority, in the session of M.DCC.XCIII."" By the late Right Hon. Edmund Burke.","Burke, Edmund, 1729-1797.",male,1797.,London :,"printed for F. and C. Rivington; sold also by J. Hatchard,",004904047,T52097,CW105723528,K047225.000,CW3305723528
hdrs2dat.ecco.201205,Reflections on the Revolution in France: and on the proceedings in certain societies in London relative to that event. In a letter intended to have been sent to a gentleman in Paris. By the Right Honourable Edmund Burke.,"Burke, Edmund, 1729-1797.",male,1790.,London :,"printed for J. Dodsley,",004900709,T46573,CW105354201,K043880.000,CW3305354201
hdrs2dat.ecco.201205,"The mysteries of Udolpho: a romance; interspersed with some pieces of poetry. By Ann Radcliffe, ... In four volumes. ...","Radcliffe, Ann Ward, 1764-1823.",female,1794.,London :,"printed for G. G. and J. Robinson,",004837676,T62063,CW110966035,K053903.001,CW3310966035
hdrs2dat.ecco.201205,A treatise on scrophulous diseases: shewing the good effects of factitious airs: ... By Charles Brown.,"Brown, Charles, fl. 1797-1799.",male,1798.,London :,"printed for the author, by M. Allen; and sold by W. Glendinning; T. Coxe; and Emery and Adams, Bristol,",004772760,N13686,CW107486579,K008430.000,CW3307486579
hdrs2dat.ecco.201205,Family secrets: literary and domestic. By Mr. Pratt. In five volumes.,"Pratt, Mr. (Samuel Jackson), 1749-1814.",male,1797.,London :,"printed for T.N. Longman,",004853689,T85829,CW109678449,K069956.005,CW3311909407
hdrs2dat.ecco.201205,"Evenings at home; or, the juvenile budget opened: Consisting of a variety of miscellaneous pieces, ...","Aikin, John, 1747-1822.",male,1792-96.,London :,"printed for J. Johnson,",004876861,T116357,CW104230069,K093174.006,CW3304230867
hdrs2dat.ecco.201205,"Moral tales in verse: founded on real events. Written by Thomas Hull, ...","Hull, Thomas, 1728-1808.",male,1797.,London :,"printed for, and under the direction of, George Cawthorn,",004857524,T90948,CW110496103,K073795.002,CW3311095445
hdrs2dat.ecco.201205,"The life of Samuel Johnson, LL.D: comprehending an account of his studies and numerous works, ... In two volumes. By James Boswell, Esq. ...","Boswell, James, 1740-1795.",male,1791.,London :,"printed by Henry Baldwin, for Charles Dilly,",004839390,T64481,CW103877546,K055619.001,CW3303877546
hdrs2dat.ecco.201205,"Columbus: or, a world discovered. An historical play. As it is performed at the Theatre-Royal, Covent-Garden. By Thomas Morton, ...","Morton, Thomas, 1764-1838.",male,1792.,London :,"printed for W. Miller,",004810624,T93,CW106672704,K019867.000,CW3306672704
hdrs2dat.ecco.201205,"Observations on the resolutions of the clergy: who assembled at Chester, Feb. 15th. 1790, for the purpose of supporting the Corporation and Test Acts.","Pope, Alexander, 1763-1835.",male,1790],"[London?,",,004816943,T176823,CW107646870,K121056.000,CW3307646870
hdrs2dat.ecco.201205,"The honest farmer. A drama, in five acts, to which are added, Vanity punished, and Blind-man's buff. By M. Berquin,:","Berquin, M. (Arnaud), 1747-1791.",initials,1798.,London :,"printed for John Stockdale,",004869984,T107461,CW116306667,K086276.000,CW3316306667
hdrs2dat.ecco.201205,"History of some of the effects of hard drinking: The sixth edition. By J. C. Lettsom, ...","Lettsom, John Coakley, 1744-1815.",male,1791.,London :,"printed by W. Darton and Co.; and sold by C. Dilly,",004782206,N33225,CW108436127,K016530.000,CW3308436127
hdrs2dat.ecco.201205,"Moral contrasts: or, the power of religion exemplified under different characters. By William Gilpin,:","Gilpin, William, 1724-1804.",male,1798.,Lymington :,"printed by J.B. Rutter; and sold by Messrs. Cadell and Davies, London,",004807241,T41406,CW118452202,K040857.000,CW3318452202
hdrs2dat.ecco.201205,"Horæ Paulinæ: or the truth of the scripture history of St. Paul evinced, ... By William Paley, ...","Paley, William, 1743-1805.",male,1790.,London :,"printed by J. Davis, for R. Faulder,",004849969,T80551,CW120351443,K066227.000,CW3320351443
hdrs2dat.ecco.201205,"Tawny Rachel, or, the fortune teller; with some account of dreams, omens and conjurers:","More, Hannah, 1745-1833.",female,[1796],[London] :,"Sold by J. Marshall, and R. White, London. By S. Hazard, at Bath, J. Elder, at Edinburgh,",004902887,T49884,CW116259423,K046060.000,CW3316259423
hdrs2dat.ecco.201205,"Some account of the medicinal water, near Tewkesbury: with thoughts on the use and diseases of the lymphatic glands. In a letter to Edward Johnstone, M.D. ... by James Johnstone, M.D. ...","Johnstone, James, 1730?-1802.",male,1790.,Tewkesbury :,"printed and sold by Dyde and Son,",004848855,T78406,CW109399214,K065111.000,CW3309399214
hdrs2dat.ecco.201205,"Heads of Mr. Francis's speech, in the House of Commons, on the 7th of May, 1793, on Mr. Grey's motion for a reform in Parliament:","Francis, Philip, Sir, 1740-1818.",male,1793.,London :,"printed for J. Debrett,",004855432,T88244,CW103993753,K071701.000,CW3303993753
hdrs2dat.ecco.201205,A letter to Mr. Secretary Dundas. In answer to his speech on the late proclamation. By Thomas Paine:,"Paine, Thomas, 1737-1809.",male,1792.,London :,"printed for J. Parsons,",004809409,T5848,CW104134774,K023264.000,CW3304134774
hdrs2dat.ecco.201205,Jack Brown in prison: ... Being the fourth part of the history of the two shoemakers.,"More, Hannah, 1745-1833.",female,[1796],[London] :,"Sold by J. Marshall; and R. White, London. By S. Hazard, at Bath; and by all booksellers, newsmen, and hawkers, in town and country,",004799447,T29008,CW116021533,K033556.000,CW3316021533
hdrs2dat.ecco.201205,"A check on uncharitableness: or, an answer to a book, entitled, ""The skeleton; or the Arminian anatomized; and the carnal preacher dissected. By W.H."" In three parts. ... To which is added, A farther check to uncharitableness: ... By Thomas King.","King, Thomas, fl. 1791.",male,1791.,London :,"printed for the author: and sold by J. Parsons; J. Bruce; W. Baynes; J. Paramore; W. Kent; C. Riedel,",004867324,T103927,CW105180657,K083612.000,CW3305180657
hdrs2dat.ecco.201205,The adventures of Hugh Trevor: By Thomas Holcroft. ...,"Holcroft, Thomas, 1745-1809.",male,1794-97.,London :,"printed for Shepperson and Reynolds,",004841298,T66947,CW111570144,K057530.003,CW3311570621
hdrs2dat.ecco.201205,"Evenings at home; or, the juvenile budget opened: Consisting of a variety of miscellaneous pieces, ...","Aikin, John, 1747-1822.",male,1792-96.,London :,"printed for J. Johnson,",004876861,T116357,CW104230069,K093174.002,CW3304230226
hdrs2dat.ecco.201205,Family secrets: literary and domestic. By Mr. Pratt. In five volumes.,"Pratt, Mr. (Samuel Jackson), 1749-1814.",male,1797.,London :,"printed for T.N. Longman,",004853689,T85829,CW109678449,K069956.001,CW3309678449
hdrs2dat.ecco.201205,"The beauties of the late Right Hon. Edmund Burke, selected from the writings, &c. of that extraordinary man, ... To which is prefixed, a sketch of the life, with some original anecdotes of Mr. Burke. In two volumes.:","Burke, Edmund, 1729-1797.",male,1798.,London :,"printed by J. W. Myers, and sold by W. West,",004795912,T21449,CW111146721,K030565.001,CW3311146721
hdrs2dat.ecco.201205,"Reasons for contentment: addressed to the labouring part of the British public. By William Paley, ...","Paley, William, 1743-1805.",male,1792.,Carlisle :,"printed by F. Jollie,",004848245,T77434,CW105027435,K064501.000,CW3305027435
hdrs2dat.ecco.201205,"Lodoiska: an opera, in three acts, perfomed, for the first time, by His Majesty's Servants, at the Theatre Royal, Drury-Lane, on Monday, June 9th. 1794. Written by J. P. Kemble. ...","Kemble, John Philip, 1757-1823.",male,[1794],London :,"printed for G. G. and J. Robinson,",004810493,T9105,CW106892644,K024381.000,CW3306892644
hdrs2dat.ecco.201205,"Two strings to your bow: a farce, in two acts, as now performed at the Theatre-Royal, Covent-Garden, with distinguished applause. By Robert Jephson, Esq.","Jephson, Robert, 1736-1803.",male,1791.,London :,"printed for C. and G. Kearsley,",004904091,T52152,CW107392464,K047269.000,CW3307392464
hdrs2dat.ecco.201205,"John the shopkeeper turned sailor; or, the folly of going out of our element. ... Part II:","More, Hannah, 1745-1833.",female,[1796],[London] :,"Sold by J. Marshall; and R. White, London By S. Hazard, Bath; and by all booksellers, newsmen, and hawkers, in town and country,",004898420,T147993,CW116021634,K114805.000,CW3316021634
hdrs2dat.ecco.201205,Strictures on the modern system of female education: ... By Hannah More. In two volumes. ...,"More, Hannah, 1745-1833.",female,1799.,London :,"printed for T. Cadell Jun. and W. Davies,",004902140,T48748,CW104972540,K045312.002,CW3304972835
hdrs2dat.ecco.201205,"An essay concerning the outward and salutary application of oils on the human body: By the Rev. William Martin Trinder, MD.","Trinder, William Martin.",male,1797.,London :,"printed for the author, by W. Wilson; and sold by T. N. Longman; J. Cooke, Oxford; and Messrs. Merrill, Cambridge,",004880078,T120465,CW107259057,K096396.000,CW3307259057
hdrs2dat.ecco.201205,Oatlands; or the transfer of the laurel. A poem. By John O'Keeffe:,"O'Keeffe, John, 1747-1833.",male,1795.,London :,"printed for J. Debrett,",004832002,T53652,CW111993041,K048218.000,CW3311993041
hdrs2dat.ecco.201205,"The mysteries of Udolpho: a romance; interspersed with some pieces of poetry. By Ann Radcliffe, ... In four volumes. ...","Radcliffe, Ann Ward, 1764-1823.",female,1794.,London :,"printed for G. G. and J. Robinson,",004837676,T62063,CW110966035,K053903.004,CW3310966475
hdrs2dat.ecco.201205,Cursory criticisms on the edition of Shakspeare published by Edmond Malone:,"Ritson, Joseph, 1752-1803.",male,1792.,London :,"printed for Hookham and Carpenter,",004909875,T6426,CW113895337,K023576.000,CW3313895337
hdrs2dat.ecco.201205,"Evenings at home; or, the juvenile budget opened: Consisting of a variety of miscellaneous pieces, ...","Aikin, John, 1747-1822.",male,1792-96.,London :,"printed for J. Johnson,",004876861,T116357,CW104230069,K093174.003,CW3304230383
hdrs2dat.ecco.201205,"Romances, by I. D'Israeli:","Disraeli, Isaac, 1766-1848.",male,1799.,London :,"printed for Cadell and Davies; Murray and Highley; J. Harding; and J. Wright,",004834323,T57324,CW111901779,K050540.000,CW3311901779
